,Block,Condition,Emotion,Image,Length,Subject,Timing
13683,7.0,Think,Emotion,People_204_v.jpg,10.0,56BCL,2260.0
13684,7.0,Think,Emotion,People_204_v.jpg,10.0,56BCL,2370.0
13685,7.0,Think,Emotion,People_204_v.jpg,10.0,56BCL,2470.0
13686,7.0,Think,Emotion,People_204_v.jpg,10.0,56BCL,2930.0
13687,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,310.0
13688,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,710.0
13689,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,990.0
13690,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,1140.0
13691,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,1460.0
13692,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,1530.0
13693,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,1840.0
13694,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,2560.0
13695,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,2680.0
13696,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,2780.0
13697,7.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,2850.0
13698,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,220.0
13699,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,290.0
13700,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,390.0
13701,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,550.0
13702,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,700.0
13703,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,950.0
13704,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1050.0
13705,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1180.0
13706,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1280.0
13707,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1490.0
13708,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1650.0
13709,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1750.0
13710,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1840.0
13711,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2030.0
13712,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2150.0
13713,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2220.0
13714,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2350.0
13715,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2510.0
13716,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2680.0
13717,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2790.0
13718,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2890.0
13719,7.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2960.0
13720,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,220.0
13721,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,350.0
13722,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,500.0
13723,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,960.0
13724,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1090.0
13725,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1180.0
13726,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1280.0
13727,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1380.0
13728,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1720.0
13729,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1800.0
13730,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1950.0
13731,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2380.0
13732,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2470.0
13733,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2610.0
13734,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2750.0
13735,7.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2900.0
13736,7.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,870.0
13737,7.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,1330.0
13738,7.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2520.0
13739,7.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2610.0
13740,7.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2910.0
13741,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,240.0
13742,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,650.0
13743,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,810.0
13744,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,970.0
13745,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1140.0
13746,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1220.0
13747,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1900.0
13748,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2180.0
13749,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2780.0
13750,7.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2860.0
13751,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,260.0
13752,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,500.0
13753,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,650.0
13754,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,840.0
13755,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,920.0
13756,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1030.0
13757,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1350.0
13758,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1670.0
13759,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1740.0
13760,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1830.0
13761,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,1910.0
13762,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2030.0
13763,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2370.0
13764,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2540.0
13765,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2620.0
13766,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2720.0
13767,7.0,Think,Emotion,Objects_010_h.jpg,10.0,56BCL,2790.0
13768,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,270.0
13769,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,420.0
13770,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,720.0
13771,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1030.0
13772,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1350.0
13773,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1420.0
13774,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1700.0
13775,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2230.0
13776,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2310.0
13777,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2420.0
13778,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2630.0
13779,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2800.0
13780,7.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2930.0
13781,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,290.0
13782,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,430.0
13783,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,500.0
13784,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,740.0
13785,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,900.0
13786,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1000.0
13787,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1190.0
13788,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1420.0
13789,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1500.0
13790,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1620.0
13791,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,1700.0
13792,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,2050.0
13793,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,2430.0
13794,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,2540.0
13795,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,2680.0
13796,7.0,Think,Emotion,Objects_022_h.jpg,10.0,56BCL,2870.0
13797,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,280.0
13798,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,770.0
13799,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,840.0
13800,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,1090.0
13801,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,1340.0
13802,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,1510.0
13803,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,2090.0
13804,7.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,2570.0
13805,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,370.0
13806,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,500.0
13807,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,570.0
13808,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,640.0
13809,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,740.0
13810,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,870.0
13811,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,970.0
13812,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1050.0
13813,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1150.0
13814,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1310.0
13815,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1390.0
13816,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1490.0
13817,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1710.0
13818,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1780.0
13819,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1960.0
13820,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2070.0
13821,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2190.0
13822,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2320.0
13823,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2400.0
13824,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2500.0
13825,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2570.0
13826,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2700.0
13827,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2770.0
13828,7.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2870.0
13829,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,280.0
13830,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,510.0
13831,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,990.0
13832,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,1090.0
13833,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,1790.0
13834,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,1880.0
13835,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,2060.0
13836,7.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,2170.0
13837,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,240.0
13838,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,360.0
13839,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,540.0
13840,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,630.0
13841,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,1830.0
13842,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,2350.0
13843,7.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,2800.0
13844,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,270.0
13845,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,550.0
13846,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,1010.0
13847,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,1160.0
13848,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,1390.0
13849,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,1690.0
13850,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,2540.0
13851,8.0,Think,Emotion,Animals_065_h.jpg,10.0,56BCL,2650.0
13852,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,320.0
13853,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,490.0
13854,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,630.0
13855,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,750.0
13856,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1250.0
13857,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,1730.0
13858,8.0,Think,Emotion,Faces_156_h.jpg,10.0,56BCL,2340.0
13859,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,270.0
13860,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,370.0
13861,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,510.0
13862,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,630.0
13863,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,790.0
13864,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,880.0
13865,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,960.0
13866,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1050.0
13867,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1150.0
13868,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1280.0
13869,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1360.0
13870,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1560.0
13871,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1770.0
13872,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1890.0
13873,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,1970.0
13874,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,2040.0
13875,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,2370.0
13876,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,2440.0
13877,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,2560.0
13878,8.0,Think,Neutral,Animals_043_h.jpg,10.0,56BCL,2870.0
13879,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,410.0
13880,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,550.0
13881,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,720.0
13882,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,1120.0
13883,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,1190.0
13884,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,1450.0
13885,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,1640.0
13886,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,2240.0
13887,8.0,Think,Neutral,People_035_h.jpg,10.0,56BCL,2920.0
13888,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,520.0
13889,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,640.0
13890,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,880.0
13891,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,1060.0
13892,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,2050.0
13893,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,2540.0
13894,8.0,Think,Emotion,People_230_h.jpg,10.0,56BCL,2690.0
13895,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,250.0
13896,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,590.0
13897,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,770.0
13898,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1020.0
13899,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1090.0
13900,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1320.0
13901,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1420.0
13902,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1510.0
13903,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1620.0
13904,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1690.0
13905,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,1880.0
13906,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2070.0
13907,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2220.0
13908,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2320.0
13909,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2410.0
13910,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2490.0
13911,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2560.0
13912,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2660.0
13913,8.0,Think,Neutral,People_164_h.jpg,10.0,56BCL,2760.0
13914,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,240.0
13915,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,720.0
13916,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,830.0
13917,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,1220.0
13918,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,1320.0
13919,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2140.0
13920,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2650.0
13921,8.0,Think,Emotion,Faces_368_h.jpg,10.0,56BCL,2760.0
13922,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,340.0
13923,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,430.0
13924,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,560.0
13925,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,670.0
13926,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,1200.0
13927,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,1630.0
13928,8.0,Think,Emotion,Objects_006_h.jpg,10.0,56BCL,2720.0
13929,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,210.0
13930,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,320.0
13931,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,410.0
13932,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,490.0
13933,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,790.0
13934,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1180.0
13935,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1640.0
13936,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1710.0
13937,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1830.0
13938,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1900.0
13939,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,1990.0
13940,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2370.0
13941,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2500.0
13942,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2600.0
13943,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2700.0
13944,8.0,Think,Emotion,People_090_v.jpg,10.0,56BCL,2850.0
13945,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,430.0
13946,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,520.0
13947,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,720.0
13948,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1080.0
13949,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1430.0
13950,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1720.0
13951,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,1930.0
13952,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2360.0
13953,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2460.0
13954,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2550.0
13955,8.0,Think,Neutral,Objects_200_h.jpg,10.0,56BCL,2940.0
13956,8.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,270.0
13957,8.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,530.0
13958,8.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,610.0
13959,8.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,1100.0
13960,8.0,Think,Neutral,Faces_123_h.jpg,10.0,56BCL,2300.0
13961,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,330.0
13962,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,710.0
13963,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,790.0
13964,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,1220.0
13965,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,1360.0
13966,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,1460.0
13967,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,1790.0
13968,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,1970.0
13969,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,2240.0
13970,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,2400.0
13971,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,2780.0
13972,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,2880.0
13973,8.0,Think,Emotion,People_019_v.jpg,10.0,56BCL,2950.0
13974,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,220.0
13975,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,300.0
13976,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,380.0
13977,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,740.0
13978,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,970.0
13979,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,1100.0
13980,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,1220.0
13981,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,1390.0
13982,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,1580.0
13983,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,1720.0
13984,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2010.0
13985,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2100.0
13986,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2280.0
13987,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2470.0
13988,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2560.0
13989,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2760.0
13990,8.0,Think,Neutral,People_249_h.jpg,10.0,56BCL,2890.0
13991,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,710.0
13992,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,1000.0
13993,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2030.0
13994,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2130.0
13995,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2380.0
13996,8.0,Think,Emotion,People_205_v.jpg,10.0,56BCL,2710.0
13997,8.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,410.0
13998,8.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,480.0
13999,8.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,590.0
14000,8.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,1670.0
14001,8.0,Think,Neutral,People_095_h.jpg,10.0,56BCL,2880.0
14002,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,370.0
14003,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,950.0
14004,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,1040.0
14005,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,1310.0
14006,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,1390.0
14007,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,2120.0
14008,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,2670.0
14009,8.0,Think,Neutral,Faces_306_v.jpg,10.0,56BCL,2820.0
14010,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,340.0
14011,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,440.0
14012,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,520.0
14013,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,600.0
14014,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,710.0
14015,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,850.0
14016,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1230.0
14017,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1440.0
14018,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1540.0
14019,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,1930.0
14020,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2220.0
14021,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2430.0
14022,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2520.0
14023,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2630.0
14024,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2700.0
14025,8.0,Think,Emotion,Animals_008_v.jpg,10.0,56BCL,2820.0
14026,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,230.0
14027,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,440.0
14028,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,550.0
14029,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,620.0
14030,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,710.0
14031,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,930.0
14032,8.0,Think,Neutral,Faces_292_h.jpg,10.0,56BCL,1010.0
