,Subject,Condition,Emotion,Block,Image,IntrusionRating,Timing,Length
2116,55MNI,DecodingThink,Neutral,6,People_100_h.jpg,2,2480,20
2117,55MNI,DecodingThink,Neutral,7,People_149_h.jpg,2,1270,20
2118,55MNI,DecodingThink,Neutral,7,People_028_h.jpg,2,580,20
2119,55MNI,DecodingThink,Emotion,7,Objects_013_h.jpg,3,530,20
2120,55MNI,DecodingThink,Emotion,7,Objects_013_h.jpg,3,1670,20
2121,55MNI,DecodingThink,Emotion,7,Objects_013_h.jpg,3,2800,20
2122,55MNI,DecodingThink,Emotion,7,Animals_018_h.jpg,2,1320,20
2123,55MNI,DecodingThink,Emotion,7,Faces_296_h.jpg,2,310,20
2124,55MNI,DecodingThink,Emotion,7,People_247_v.jpg,1,820,20
2125,55MNI,DecodingThink,Emotion,7,People_247_v.jpg,1,1940,20
2126,55MNI,DecodingThink,Neutral,7,People_100_h.jpg,2,490,20
2127,55MNI,DecodingThink,Emotion,7,People_223_h.jpg,2,2370,20
2128,55MNI,DecodingThink,Neutral,7,Faces_065_h.jpg,2,300,20
2129,55MNI,DecodingThink,Neutral,7,Faces_065_h.jpg,2,1280,20
2130,55MNI,DecodingThink,Emotion,7,Objects_106_v.jpg,3,1730,20
2131,55MNI,DecodingThink,Neutral,7,Objects_164_h.jpg,2,2460,20
2132,55MNI,DecodingThink,Neutral,7,Animals_155_v.jpg,2,1590,20
2133,55MNI,DecodingThink,Neutral,7,Animals_155_v.jpg,2,1940,20
2134,55MNI,DecodingThink,Neutral,7,Animals_108_h.jpg,2,1500,20
2135,55MNI,DecodingThink,Neutral,7,Faces_060_h.jpg,3,1320,20
2136,55MNI,DecodingThink,Emotion,7,Animals_062_h.jpg,3,500,20
2137,55MNI,DecodingThink,Neutral,7,Faces_061_h.jpg,2,330,20
2138,55MNI,DecodingThink,Neutral,7,Faces_061_h.jpg,2,2160,20
2139,55MNI,DecodingThink,Emotion,8,People_239_h.jpg,2,330,20
2140,55MNI,DecodingThink,Emotion,8,People_239_h.jpg,2,600,20
2141,55MNI,DecodingThink,Emotion,8,Animals_018_h.jpg,2,490,20
2142,55MNI,DecodingThink,Neutral,8,People_100_h.jpg,2,830,20
2143,55MNI,DecodingThink,Neutral,8,People_100_h.jpg,2,1580,20
2144,55MNI,DecodingThink,Emotion,8,People_223_h.jpg,1,1750,20
2145,55MNI,DecodingThink,Emotion,8,People_223_h.jpg,1,2680,20
2146,55MNI,DecodingThink,Emotion,8,People_223_h.jpg,1,2830,20
2147,55MNI,DecodingThink,Emotion,8,Objects_021_v.jpg,2,1760,20
2148,55MNI,DecodingThink,Emotion,8,Objects_021_v.jpg,2,2390,20
2149,55MNI,DecodingThink,Neutral,8,People_149_h.jpg,1,280,20
2150,55MNI,DecodingThink,Neutral,8,Faces_061_h.jpg,2,2500,20
2151,55MNI,DecodingThink,Emotion,8,People_247_v.jpg,3,2130,20
2152,55MNI,DecodingThink,Emotion,8,People_247_v.jpg,3,2670,20
2153,55MNI,DecodingThink,Emotion,8,Objects_013_h.jpg,2,410,20
2154,55MNI,DecodingThink,Emotion,8,People_213_v.jpg,2,550,20
2155,55MNI,DecodingThink,Emotion,8,Objects_125_h.jpg,2,670,20
2156,55MNI,DecodingThink,Emotion,8,Objects_125_h.jpg,2,1310,20
2157,56BCL,DecodingThink,Neutral,1,People_148_h.jpg,2,570,30
2158,56BCL,DecodingThink,Emotion,1,Objects_088_h.jpg,2,1470,30
2159,56BCL,DecodingThink,Neutral,1,Objects_049_h.jpg,1,2750,30
2160,56BCL,DecodingThink,Emotion,1,Animals_041_h.jpg,1,310,30
2161,56BCL,DecodingThink,Emotion,1,Animals_041_h.jpg,1,880,30
2162,56BCL,DecodingThink,Neutral,1,Faces_219_v.jpg,2,2090,30
2163,56BCL,DecodingThink,Emotion,1,Objects_154_h.jpg,2,790,30
2164,56BCL,DecodingThink,Neutral,1,Faces_184_h.jpg,1,2040,30
2165,56BCL,DecodingThink,Neutral,1,Animals_132_h.jpg,2,1600,30
2166,56BCL,DecodingThink,Neutral,1,People_091_h.jpg,2,2800,30
2167,56BCL,DecodingThink,Neutral,1,Objects_242_h.jpg,2,1850,30
2168,56BCL,DecodingThink,Emotion,1,People_209_v.jpg,1,2720,30
2169,56BCL,DecodingThink,Emotion,1,Animals_039_h.jpg,1,640,30
2170,56BCL,DecodingThink,Emotion,1,People_077_v.jpg,2,1170,30
2171,56BCL,DecodingThink,Neutral,2,Objects_049_h.jpg,2,2440,30
2172,56BCL,DecodingThink,Emotion,2,Animals_041_h.jpg,1,720,30
2173,56BCL,DecodingThink,Neutral,2,Faces_211_h.jpg,2,2650,30
2174,56BCL,DecodingThink,Neutral,2,People_097_h.jpg,2,1160,30
2175,56BCL,DecodingThink,Emotion,2,Objects_154_h.jpg,2,1150,30
2176,56BCL,DecodingThink,Emotion,2,People_217_h.jpg,1,1510,30
2177,56BCL,DecodingThink,Emotion,2,Objects_011_h.jpg,1,1110,30
2178,56BCL,DecodingThink,Emotion,2,Objects_011_h.jpg,1,2170,30
2179,56BCL,DecodingThink,Emotion,2,People_220_h.jpg,2,1420,30
2180,56BCL,DecodingThink,Emotion,2,People_220_h.jpg,2,2200,30
2181,56BCL,DecodingThink,Neutral,3,Animals_097_h.jpg,2,1620,30
2182,56BCL,DecodingThink,Emotion,3,Objects_011_h.jpg,2,1870,30
2183,56BCL,DecodingThink,Emotion,3,Objects_011_h.jpg,2,2490,30
2184,56BCL,DecodingThink,Emotion,3,Animals_039_h.jpg,1,2450,30
2185,56BCL,DecodingThink,Neutral,3,Faces_184_h.jpg,3,750,30
2186,56BCL,DecodingThink,Neutral,3,Faces_184_h.jpg,3,2120,30
2187,56BCL,DecodingThink,Neutral,3,Animals_213_h.jpg,1,1430,30
2188,56BCL,DecodingThink,Neutral,3,Objects_242_h.jpg,2,2190,30
2189,56BCL,DecodingThink,Emotion,3,People_209_v.jpg,1,1300,30
2190,56BCL,DecodingThink,Emotion,3,People_209_v.jpg,1,2650,30
2191,56BCL,DecodingThink,Emotion,3,Animals_041_h.jpg,1,2750,30
2192,56BCL,DecodingThink,Emotion,4,Objects_088_h.jpg,2,860,30
2193,56BCL,DecodingThink,Neutral,4,People_097_h.jpg,1,2090,30
2194,56BCL,DecodingThink,Emotion,4,Objects_126_h.jpg,2,1440,30
2195,56BCL,DecodingThink,Emotion,4,Objects_154_h.jpg,2,2250,30
2196,56BCL,DecodingThink,Neutral,4,Faces_211_h.jpg,1,2840,30
2197,56BCL,DecodingThink,Neutral,5,Faces_219_v.jpg,2,210,30
2198,56BCL,DecodingThink,Neutral,5,Faces_219_v.jpg,2,1800,30
2199,56BCL,DecodingThink,Neutral,5,Faces_219_v.jpg,2,2220,30
2200,56BCL,DecodingThink,Neutral,5,Animals_132_h.jpg,2,250,30
2201,56BCL,DecodingThink,Emotion,5,People_077_v.jpg,1,1640,30
2202,56BCL,DecodingThink,Neutral,5,Animals_213_h.jpg,2,2280,30
2203,56BCL,DecodingThink,Neutral,6,People_097_h.jpg,1,2800,30
2204,56BCL,DecodingThink,Emotion,6,Objects_126_h.jpg,1,2870,30
2205,56BCL,DecodingThink,Neutral,6,People_091_h.jpg,1,640,30
2206,56BCL,DecodingThink,Neutral,6,Faces_184_h.jpg,1,1690,30
2207,56BCL,DecodingThink,Emotion,7,Objects_126_h.jpg,2,2580,30
2208,56BCL,DecodingThink,Emotion,7,People_209_v.jpg,1,1840,30
2209,56BCL,DecodingThink,Emotion,7,Animals_039_h.jpg,1,920,30
2210,56BCL,DecodingThink,Neutral,8,Animals_097_h.jpg,2,510,30
2211,57NCO,DecodingThink,Emotion,1,Animals_065_h.jpg,3,2270,50
2212,57NCO,DecodingThink,Neutral,2,Animals_043_h.jpg,1,820,50
2213,58BAN,DecodingThink,Emotion,1,People_217_h.jpg,2,2930,20
2214,58BAN,DecodingThink,Neutral,1,People_179_h.jpg,2,1590,20
2215,58BAN,DecodingThink,Neutral,1,People_179_h.jpg,2,1940,20
2216,58BAN,DecodingThink,Neutral,1,People_091_h.jpg,2,1980,20
2217,58BAN,DecodingThink,Neutral,1,Objects_242_h.jpg,2,1140,20
2218,58BAN,DecodingThink,Emotion,1,People_209_v.jpg,2,250,20
2219,58BAN,DecodingThink,Emotion,1,People_209_v.jpg,2,2020,20
2220,58BAN,DecodingThink,Emotion,1,Animals_039_h.jpg,2,630,20
2221,58BAN,DecodingThink,Emotion,1,Animals_078_h.jpg,1,1230,20
2222,58BAN,DecodingThink,Neutral,1,Faces_219_v.jpg,2,550,20
2223,58BAN,DecodingThink,Neutral,1,Faces_184_h.jpg,2,2820,20
2224,58BAN,DecodingThink,Emotion,1,People_077_v.jpg,2,1060,20
2225,58BAN,DecodingThink,Neutral,1,Animals_213_h.jpg,2,2060,20
2226,58BAN,DecodingThink,Neutral,1,Faces_211_h.jpg,2,1020,20
2227,58BAN,DecodingThink,Emotion,1,Objects_154_h.jpg,2,1700,20
2228,58BAN,DecodingThink,Emotion,1,Objects_154_h.jpg,2,2670,20
2229,58BAN,DecodingThink,Emotion,2,People_077_v.jpg,3,1280,20
2230,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,800,20
2231,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,1340,20
2232,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,1470,20
2233,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,1650,20
2234,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,1790,20
2235,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,2180,20
2236,58BAN,DecodingThink,Neutral,2,People_148_h.jpg,2,2890,20
2237,58BAN,DecodingThink,Emotion,2,Objects_154_h.jpg,2,590,20
2238,58BAN,DecodingThink,Neutral,2,Animals_132_h.jpg,2,340,20
2239,58BAN,DecodingThink,Neutral,2,Animals_132_h.jpg,2,520,20
2240,58BAN,DecodingThink,Neutral,2,Animals_132_h.jpg,2,1690,20
2241,58BAN,DecodingThink,Neutral,2,Animals_132_h.jpg,2,1860,20
2242,58BAN,DecodingThink,Neutral,2,Animals_132_h.jpg,2,2620,20
2243,58BAN,DecodingThink,Emotion,2,People_217_h.jpg,2,1380,20
2244,58BAN,DecodingThink,Neutral,2,People_097_h.jpg,2,1150,20
2245,58BAN,DecodingThink,Neutral,2,People_097_h.jpg,2,2570,20
2246,58BAN,DecodingThink,Emotion,2,People_220_h.jpg,2,2350,20
2247,58BAN,DecodingThink,Emotion,2,People_220_h.jpg,2,2740,20
2248,58BAN,DecodingThink,Emotion,2,People_220_h.jpg,2,2880,20
2249,58BAN,DecodingThink,Neutral,2,People_091_h.jpg,2,670,20
2250,58BAN,DecodingThink,Neutral,2,People_091_h.jpg,2,760,20
2251,58BAN,DecodingThink,Emotion,2,Objects_023_v.jpg,2,1310,20
2252,58BAN,DecodingThink,Emotion,2,Objects_023_v.jpg,2,2060,20
2253,58BAN,DecodingThink,Neutral,2,Faces_219_v.jpg,2,1320,20
2254,58BAN,DecodingThink,Neutral,2,Faces_219_v.jpg,2,1660,20
2255,58BAN,DecodingThink,Neutral,2,Faces_219_v.jpg,2,2690,20
2256,58BAN,DecodingThink,Neutral,2,Objects_049_h.jpg,2,1910,20
2257,58BAN,DecodingThink,Neutral,2,Objects_049_h.jpg,2,2140,20
2258,58BAN,DecodingThink,Emotion,2,Objects_088_h.jpg,2,1990,20
2259,58BAN,DecodingThink,Emotion,2,Objects_126_h.jpg,2,730,20
2260,58BAN,DecodingThink,Neutral,3,People_179_h.jpg,2,780,20
2261,58BAN,DecodingThink,Neutral,3,People_179_h.jpg,2,1520,20
2262,58BAN,DecodingThink,Neutral,3,People_179_h.jpg,2,2340,20
2263,58BAN,DecodingThink,Neutral,3,People_179_h.jpg,2,2630,20
2264,58BAN,DecodingThink,Neutral,3,Animals_132_h.jpg,2,740,20
2265,58BAN,DecodingThink,Emotion,3,People_217_h.jpg,2,1320,20
2266,58BAN,DecodingThink,Neutral,3,Objects_049_h.jpg,2,2590,20
2267,58BAN,DecodingThink,Emotion,3,Objects_011_h.jpg,2,1640,20
2268,58BAN,DecodingThink,Emotion,3,Objects_011_h.jpg,2,2560,20
2269,58BAN,DecodingThink,Neutral,3,Faces_211_h.jpg,2,2070,20
2270,58BAN,DecodingThink,Emotion,3,Objects_023_v.jpg,2,320,20
2271,58BAN,DecodingThink,Emotion,3,Objects_023_v.jpg,2,1090,20
2272,58BAN,DecodingThink,Emotion,3,Objects_023_v.jpg,2,1430,20
2273,58BAN,DecodingThink,Neutral,3,People_091_h.jpg,2,540,20
2274,58BAN,DecodingThink,Neutral,3,Faces_219_v.jpg,2,990,20
2275,58BAN,DecodingThink,Neutral,3,Faces_219_v.jpg,2,1120,20
2276,58BAN,DecodingThink,Emotion,3,Objects_088_h.jpg,2,970,20
2277,58BAN,DecodingThink,Neutral,4,Faces_211_h.jpg,2,2310,20
2278,58BAN,DecodingThink,Neutral,4,Animals_097_h.jpg,2,2080,20
2279,58BAN,DecodingThink,Emotion,4,Objects_088_h.jpg,2,1740,20
2280,58BAN,DecodingThink,Emotion,4,Objects_011_h.jpg,2,2810,20
2281,58BAN,DecodingThink,Neutral,4,People_148_h.jpg,2,1380,20
2282,58BAN,DecodingThink,Neutral,4,People_148_h.jpg,2,2020,20
2283,58BAN,DecodingThink,Neutral,4,People_148_h.jpg,2,2120,20
2284,58BAN,DecodingThink,Neutral,4,People_148_h.jpg,2,2840,20
2285,58BAN,DecodingThink,Neutral,4,People_097_h.jpg,1,2450,20
2286,58BAN,DecodingThink,Emotion,4,Objects_023_v.jpg,2,640,20
2287,58BAN,DecodingThink,Neutral,4,Objects_049_h.jpg,2,1690,20
2288,58BAN,DecodingThink,Emotion,4,People_077_v.jpg,2,2000,20
2289,58BAN,DecodingThink,Emotion,4,People_077_v.jpg,2,2790,20
2290,58BAN,DecodingThink,Emotion,4,People_077_v.jpg,2,2940,20
2291,58BAN,DecodingThink,Emotion,4,Objects_126_h.jpg,2,690,20
2292,58BAN,DecodingThink,Neutral,4,Animals_213_h.jpg,3,1760,20
2293,58BAN,DecodingThink,Emotion,4,Objects_154_h.jpg,2,2610,20
2294,58BAN,DecodingThink,Neutral,4,People_091_h.jpg,2,2890,20
2295,58BAN,DecodingThink,Emotion,5,Animals_039_h.jpg,2,400,20
2296,58BAN,DecodingThink,Emotion,5,Animals_039_h.jpg,2,800,20
2297,58BAN,DecodingThink,Emotion,5,Animals_039_h.jpg,2,2860,20
2298,58BAN,DecodingThink,Emotion,5,Objects_011_h.jpg,1,1620,20
2299,58BAN,DecodingThink,Emotion,5,Objects_126_h.jpg,2,1310,20
2300,58BAN,DecodingThink,Neutral,5,Animals_097_h.jpg,2,760,20
2301,58BAN,DecodingThink,Emotion,5,People_077_v.jpg,2,750,20
2302,58BAN,DecodingThink,Emotion,5,People_077_v.jpg,2,1700,20
2303,58BAN,DecodingThink,Emotion,5,People_077_v.jpg,2,2170,20
2304,58BAN,DecodingThink,Neutral,5,People_091_h.jpg,2,670,20
2305,58BAN,DecodingThink,Neutral,5,People_091_h.jpg,2,780,20
2306,58BAN,DecodingThink,Neutral,5,People_091_h.jpg,2,1030,20
2307,58BAN,DecodingThink,Neutral,5,People_091_h.jpg,2,1900,20
2308,58BAN,DecodingThink,Emotion,5,People_220_h.jpg,2,1290,20
2309,58BAN,DecodingThink,Emotion,5,People_220_h.jpg,2,2180,20
2310,58BAN,DecodingThink,Neutral,5,Faces_184_h.jpg,2,1780,20
2311,58BAN,DecodingThink,Emotion,5,Objects_088_h.jpg,2,570,20
2312,58BAN,DecodingThink,Emotion,5,Objects_154_h.jpg,2,770,20
2313,58BAN,DecodingThink,Emotion,5,Objects_154_h.jpg,2,1850,20
2314,58BAN,DecodingThink,Emotion,5,Objects_154_h.jpg,2,2760,20
2315,58BAN,DecodingThink,Neutral,5,People_097_h.jpg,1,2270,20
2316,58BAN,DecodingThink,Neutral,5,Faces_219_v.jpg,2,710,20
2317,58BAN,DecodingThink,Neutral,5,Faces_219_v.jpg,2,2030,20
2318,58BAN,DecodingThink,Neutral,5,People_179_h.jpg,2,1610,20
2319,58BAN,DecodingThink,Neutral,5,People_179_h.jpg,2,1770,20
2320,58BAN,DecodingThink,Neutral,5,People_179_h.jpg,2,2550,20
2321,58BAN,DecodingThink,Emotion,5,Objects_023_v.jpg,1,1430,20
2322,58BAN,DecodingThink,Emotion,6,People_220_h.jpg,2,1220,20
2323,58BAN,DecodingThink,Emotion,6,People_220_h.jpg,2,1310,20
2324,58BAN,DecodingThink,Emotion,6,People_220_h.jpg,2,2030,20
2325,58BAN,DecodingThink,Neutral,6,Animals_097_h.jpg,2,310,20
2326,58BAN,DecodingThink,Neutral,6,Animals_097_h.jpg,2,1210,20
2327,58BAN,DecodingThink,Neutral,6,Animals_097_h.jpg,2,1500,20
2328,58BAN,DecodingThink,Emotion,6,Objects_088_h.jpg,2,270,20
2329,58BAN,DecodingThink,Emotion,6,Objects_088_h.jpg,2,700,20
2330,58BAN,DecodingThink,Emotion,6,People_217_h.jpg,1,2730,20
2331,58BAN,DecodingThink,Neutral,6,Animals_132_h.jpg,2,2090,20
2332,58BAN,DecodingThink,Neutral,6,Animals_213_h.jpg,2,810,20
2333,58BAN,DecodingThink,Neutral,6,Animals_213_h.jpg,2,980,20
2334,58BAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,950,20
2335,58BAN,DecodingThink,Neutral,6,Faces_219_v.jpg,1,1020,20
2336,58BAN,DecodingThink,Emotion,6,People_077_v.jpg,2,2250,20
2337,58BAN,DecodingThink,Neutral,6,Faces_184_h.jpg,2,850,20
2338,58BAN,DecodingThink,Neutral,6,Faces_184_h.jpg,2,1610,20
2339,58BAN,DecodingThink,Neutral,6,Faces_184_h.jpg,2,1700,20
2340,58BAN,DecodingThink,Neutral,7,People_091_h.jpg,2,710,20
2341,58BAN,DecodingThink,Neutral,7,Animals_213_h.jpg,1,870,20
2342,58BAN,DecodingThink,Neutral,7,Animals_213_h.jpg,1,980,20
2343,58BAN,DecodingThink,Neutral,7,Animals_132_h.jpg,2,820,20
2344,58BAN,DecodingThink,Neutral,7,People_148_h.jpg,2,740,20
2345,58BAN,DecodingThink,Neutral,7,Objects_242_h.jpg,2,2070,20
2346,58BAN,DecodingThink,Neutral,7,Objects_242_h.jpg,2,2180,20
2347,58BAN,DecodingThink,Emotion,7,Animals_039_h.jpg,2,470,20
2348,58BAN,DecodingThink,Emotion,7,People_220_h.jpg,1,740,20
2349,58BAN,DecodingThink,Emotion,7,People_220_h.jpg,1,2790,20
2350,58BAN,DecodingThink,Neutral,7,Faces_219_v.jpg,2,790,20
2351,58BAN,DecodingThink,Neutral,7,Faces_219_v.jpg,2,1390,20
2352,58BAN,DecodingThink,Neutral,7,Faces_219_v.jpg,2,1470,20
2353,58BAN,DecodingThink,Neutral,7,Faces_219_v.jpg,2,1880,20
2354,58BAN,DecodingThink,Emotion,7,Animals_041_h.jpg,2,1580,20
2355,58BAN,DecodingThink,Neutral,7,Faces_184_h.jpg,2,1540,20
2356,58BAN,DecodingThink,Neutral,7,People_179_h.jpg,2,1310,20
2357,58BAN,DecodingThink,Neutral,7,Faces_211_h.jpg,2,2060,20
2358,58BAN,DecodingThink,Emotion,7,Objects_154_h.jpg,2,940,20
2359,58BAN,DecodingThink,Emotion,7,Objects_154_h.jpg,2,2170,20
2360,58BAN,DecodingThink,Emotion,7,People_077_v.jpg,2,1790,20
2361,58BAN,DecodingThink,Emotion,7,People_077_v.jpg,2,2410,20
2362,58BAN,DecodingThink,Neutral,7,Objects_049_h.jpg,2,770,20
2363,58BAN,DecodingThink,Neutral,7,Objects_049_h.jpg,2,2700,20
2364,58BAN,DecodingThink,Emotion,7,Objects_126_h.jpg,2,1650,20
2365,58BAN,DecodingThink,Emotion,7,Objects_088_h.jpg,2,650,20
2366,58BAN,DecodingThink,Emotion,8,Objects_088_h.jpg,2,2370,20
2367,58BAN,DecodingThink,Neutral,8,Faces_219_v.jpg,2,1560,20
2368,58BAN,DecodingThink,Neutral,8,People_179_h.jpg,2,1090,20
2369,58BAN,DecodingThink,Neutral,8,Objects_049_h.jpg,1,1150,20
2370,58BAN,DecodingThink,Emotion,8,People_209_v.jpg,1,2550,20
2371,58BAN,DecodingThink,Emotion,8,Objects_023_v.jpg,2,1080,20
2372,58BAN,DecodingThink,Emotion,8,Objects_023_v.jpg,2,2770,20
2373,59DIN,DecodingThink,Emotion,1,Objects_022_h.jpg,1,770,20
2374,59DIN,DecodingThink,Emotion,1,Objects_022_h.jpg,1,840,20
2375,59DIN,DecodingThink,Emotion,1,Objects_022_h.jpg,1,2910,20
2376,59DIN,DecodingThink,Emotion,1,Animals_065_h.jpg,2,650,20
2377,59DIN,DecodingThink,Emotion,1,Animals_065_h.jpg,2,1820,20
2378,59DIN,DecodingThink,Emotion,1,People_205_v.jpg,3,1360,20
2379,59DIN,DecodingThink,Emotion,1,People_205_v.jpg,3,2410,20
2380,59DIN,DecodingThink,Neutral,1,Animals_088_h.jpg,2,1960,20
2381,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1080,20
2382,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1160,20
2383,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1960,20
2384,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2160,20
2385,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2250,20
2386,59DIN,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2860,20
2387,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,510,20
2388,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,670,20
2389,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,740,20
2390,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,1390,20
2391,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,1520,20
2392,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,1630,20
2393,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,1790,20
2394,59DIN,DecodingThink,Emotion,1,Objects_006_h.jpg,2,2580,20
2395,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,290,20
2396,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,640,20
2397,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,770,20
2398,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,1090,20
2399,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,1590,20
2400,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,1750,20
2401,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,2060,20
2402,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,2470,20
2403,59DIN,DecodingThink,Neutral,1,Objects_029_h.jpg,2,2900,20
2404,59DIN,DecodingThink,Neutral,1,People_249_h.jpg,3,880,20
2405,59DIN,DecodingThink,Neutral,1,People_249_h.jpg,3,1000,20
2406,59DIN,DecodingThink,Neutral,1,People_249_h.jpg,3,1990,20
2407,59DIN,DecodingThink,Emotion,1,People_019_v.jpg,2,270,20
2408,59DIN,DecodingThink,Emotion,1,People_019_v.jpg,2,400,20
2409,59DIN,DecodingThink,Emotion,1,People_019_v.jpg,2,680,20
2410,59DIN,DecodingThink,Emotion,1,People_019_v.jpg,2,1570,20
2411,59DIN,DecodingThink,Emotion,1,People_019_v.jpg,2,2880,20
2412,59DIN,DecodingThink,Neutral,1,Faces_123_h.jpg,1,1470,20
2413,59DIN,DecodingThink,Neutral,1,Faces_123_h.jpg,1,2010,20
2414,59DIN,DecodingThink,Neutral,1,Faces_123_h.jpg,1,2610,20
2415,59DIN,DecodingThink,Neutral,1,Faces_123_h.jpg,1,2690,20
2416,59DIN,DecodingThink,Neutral,1,Faces_123_h.jpg,1,2920,20
2417,59DIN,DecodingThink,Neutral,1,People_095_h.jpg,2,1440,20
2418,59DIN,DecodingThink,Neutral,1,People_095_h.jpg,2,2500,20
2419,59DIN,DecodingThink,Neutral,1,People_035_h.jpg,2,700,20
2420,59DIN,DecodingThink,Neutral,1,Faces_292_h.jpg,3,320,20
2421,59DIN,DecodingThink,Neutral,1,Faces_292_h.jpg,3,2220,20
2422,59DIN,DecodingThink,Neutral,1,Faces_292_h.jpg,3,2530,20
2423,59DIN,DecodingThink,Neutral,1,Faces_292_h.jpg,3,2770,20
2424,59DIN,DecodingThink,Neutral,1,Faces_292_h.jpg,3,2870,20
2425,59DIN,DecodingThink,Emotion,1,Faces_156_h.jpg,2,330,20
2426,59DIN,DecodingThink,Neutral,1,Animals_105_h.jpg,2,1900,20
2427,59DIN,DecodingThink,Neutral,1,Animals_105_h.jpg,2,2080,20
2428,59DIN,DecodingThink,Emotion,2,Faces_368_h.jpg,2,1790,20
2429,59DIN,DecodingThink,Neutral,2,People_095_h.jpg,3,1050,20
2430,59DIN,DecodingThink,Neutral,2,People_095_h.jpg,3,2600,20
2431,59DIN,DecodingThink,Emotion,2,People_204_v.jpg,2,1140,20
2432,59DIN,DecodingThink,Emotion,2,People_204_v.jpg,2,2020,20
2433,59DIN,DecodingThink,Emotion,2,People_204_v.jpg,2,2660,20
2434,59DIN,DecodingThink,Neutral,2,Faces_292_h.jpg,2,2180,20
2435,59DIN,DecodingThink,Neutral,2,Faces_292_h.jpg,2,2400,20
2436,59DIN,DecodingThink,Neutral,2,Animals_088_h.jpg,2,710,20
2437,59DIN,DecodingThink,Neutral,2,People_164_h.jpg,3,910,20
2438,59DIN,DecodingThink,Neutral,2,People_164_h.jpg,3,1480,20
2439,59DIN,DecodingThink,Neutral,2,People_164_h.jpg,3,1650,20
2440,59DIN,DecodingThink,Neutral,2,People_164_h.jpg,3,1910,20
2441,59DIN,DecodingThink,Neutral,2,People_164_h.jpg,3,2800,20
2442,59DIN,DecodingThink,Emotion,2,People_230_h.jpg,1,650,20
2443,59DIN,DecodingThink,Emotion,2,Animals_065_h.jpg,2,1350,20
2444,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,370,20
2445,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,470,20
2446,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,650,20
2447,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,1660,20
2448,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,1770,20
2449,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,2560,20
2450,59DIN,DecodingThink,Emotion,2,Animals_008_v.jpg,2,2750,20
2451,59DIN,DecodingThink,Neutral,2,Objects_200_h.jpg,2,810,20
2452,59DIN,DecodingThink,Neutral,2,Objects_200_h.jpg,2,1310,20
2453,59DIN,DecodingThink,Emotion,2,People_205_v.jpg,2,1550,20
2454,59DIN,DecodingThink,Neutral,2,Objects_029_h.jpg,2,1160,20
2455,59DIN,DecodingThink,Emotion,2,People_019_v.jpg,1,1690,20
2456,59DIN,DecodingThink,Emotion,2,Faces_156_h.jpg,2,770,20
2457,59DIN,DecodingThink,Emotion,2,Faces_156_h.jpg,2,1520,20
2458,59DIN,DecodingThink,Emotion,2,Faces_156_h.jpg,2,1620,20
2459,59DIN,DecodingThink,Neutral,2,Animals_105_h.jpg,2,1640,20
2460,59DIN,DecodingThink,Emotion,2,Objects_006_h.jpg,1,730,20
2461,59DIN,DecodingThink,Emotion,2,Objects_006_h.jpg,1,2880,20
2462,59DIN,DecodingThink,Neutral,2,Faces_306_v.jpg,2,630,20
2463,59DIN,DecodingThink,Neutral,2,Faces_306_v.jpg,2,760,20
2464,59DIN,DecodingThink,Neutral,2,Faces_306_v.jpg,2,1660,20
