,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
241,No-Think,Neutral,Vivant,NonOrg,1137661,2,432,backfloat.png,People_109_h.jpg,6
242,Think,Emotion,Non vivant,NonOrg,1140946,2,771,balloon01b.png,Landscapes_004_h.jpg,6
243,Baseline,Neutral,Vivant,NonOrg,1144748,2,533,baseball01a.png,Black.jpg,6
244,Think,Emotion,Non vivant,Org,1147982,2,781,squirrel.png,Objects_157_h.jpg,6
245,Think,Neutral,Vivant,Org,1151550,1,662,kangaroo.png,People_138_h.jpg,6
246,Baseline,Neutral,Vivant,Org,1155018,1,634,beaver.png,Black.jpg,6
247,No-Think,Neutral,Vivant,Org,1158320,1,785,skunk.png,Faces_276_h.jpg,6
248,No-Think,Emotion,Vivant,Org,1161988,1,576,rockbass.png,People_240_h.jpg,6
249,Think,Neutral,Vivant,Org,1165289,1,807,moose.png,Faces_224_h.jpg,6
250,No-Think,Neutral,Non vivant,NonOrg,1168790,2,531,banjo.png,Objects_099_h.jpg,6
251,Baseline,Emotion,Non vivant,NonOrg,1172058,2,480,scotchtape.png,Black.jpg,6
252,No-Think,Neutral,Vivant,Org,1175259,1,569,siamesecat.png,People_146_h.jpg,6
253,Think,Neutral,Vivant,NonOrg,1191266,1,665,alarmclock02b.png,People_048_h.jpg,6
254,No-Think,Neutral,Non vivant,NonOrg,1194700,2,426,bandage.png,Objects_204_h.jpg,6
255,Think,Emotion,Vivant,Org,1198152,1,670,tiger02.png,People_202_h.jpg,6
256,Think,Emotion,Non vivant,NonOrg,1201536,2,542,aceofdiamond.png,Objects_109_h.jpg,6
257,Think,Emotion,Non vivant,Org,1204788,2,640,cow.png,Landscapes_026_h.jpg,6
258,Think,Emotion,Vivant,NonOrg,1208472,1,973,binoculars01b.png,Animals_045_h.jpg,6
259,No-Think,Emotion,Vivant,NonOrg,1212474,2,781,beachpaddle01a.png,People_233_h.jpg,6
260,Think,Neutral,Vivant,NonOrg,1216259,1,671,bib.png,Faces_044_h.jpg,6
261,Think,Emotion,Vivant,NonOrg,1219760,1,612,toytractor01b.png,People_129_h.jpg,6
262,No-Think,Emotion,Non vivant,NonOrg,1223295,2,483,scale01b.png,Objects_127_h.jpg,6
263,Think,Neutral,Non vivant,Org,1232865,2,516,blackbear.png,Objects_085_h.jpg,6
264,No-Think,Emotion,Vivant,NonOrg,1236050,2,695,antenna.png,People_216_h.jpg,6
265,No-Think,Emotion,Vivant,Org,1239485,1,502,stuffedpuffin.png,People_227_h.jpg,6
266,No-Think,Neutral,Non vivant,Org,1242936,1,588,raccoon.png,Objects_169_h.jpg,6
267,Baseline,Emotion,Vivant,NonOrg,1246487,2,437,bassguitar.png,Black.jpg,6
268,No-Think,Neutral,Non vivant,Org,1249872,1,471,killerwhale.png,Objects_214_h.jpg,6
269,Think,Emotion,Vivant,Org,1256541,1,634,sturgeon.png,Faces_366_h.jpg,6
270,Baseline,Emotion,Vivant,NonOrg,1260193,2,648,airhockeypaddle01a.png,Black.jpg,6
271,Baseline,Emotion,Vivant,NonOrg,1263494,2,508,airhockeypaddle01a.png,Black.jpg,7
272,Baseline,Neutral,Non vivant,Org,1266728,1,479,hen.png,Black.jpg,7
273,No-Think,Emotion,Non vivant,Org,1269846,1,483,swallow.png,Objects_144_h.jpg,7
274,No-Think,Neutral,Non vivant,NonOrg,1332221,2,796,bandage.png,Objects_204_h.jpg,7
275,Baseline,Emotion,Vivant,Org,1335689,1,417,tern.png,Black.jpg,7
276,No-Think,Neutral,Vivant,NonOrg,1338907,2,626,bicycle.png,Faces_045_h.jpg,7
277,No-Think,Emotion,Non vivant,NonOrg,1342591,2,451,dice02a.png,Landscapes_025_h.jpg,7
278,Baseline,Neutral,Vivant,NonOrg,1345926,2,430,baseball01a.png,Black.jpg,7
