,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
278,No-Think,Emotion,Non vivant,Org,1245481,1,570,toad.png,Objects_138_h.jpg,6
279,Think,Neutral,Vivant,Org,1248966,1,789,skunk.png,Faces_276_h.jpg,6
280,No-Think,Emotion,Vivant,Org,1252701,1,793,tern.png,People_198_h.jpg,6
281,No-Think,Neutral,Non vivant,NonOrg,1256485,2,566,usbcable01b.png,Landscapes_048_h.jpg,7
282,Baseline,Neutral,Vivant,Org,1260020,1,499,moose.png,Black.jpg,7
283,Think,Neutral,Vivant,NonOrg,1263538,1,723,bicycle.png,Faces_045_h.jpg,7
284,Baseline,Emotion,Non vivant,NonOrg,1288131,2,405,balloon01b.png,Black.jpg,7
285,No-Think,Emotion,Non vivant,NonOrg,1291482,2,487,scotchtape.png,Landscapes_007_h.jpg,7
286,Baseline,Emotion,Vivant,Org,1294900,1,442,tiger02.png,Black.jpg,7
287,Baseline,Neutral,Non vivant,Org,1298068,1,407,dromedary.png,Black.jpg,7
288,No-Think,Neutral,Vivant,Org,1301136,1,771,caribou01.png,Faces_308_h.jpg,7
289,Baseline,Emotion,Vivant,Org,1304754,1,657,sturgeon.png,Black.jpg,7
290,No-Think,Emotion,Vivant,Org,1308389,1,562,saintbernard.png,People_222_h.jpg,7
291,Think,Emotion,Vivant,NonOrg,1311890,1,892,beachpaddle01a.png,People_233_h.jpg,7
292,No-Think,Neutral,Non vivant,Org,1315542,1,566,lion.png,Landscapes_038_h.jpg,7
293,No-Think,Emotion,Non vivant,NonOrg,1319076,2,643,toaster02.png,Objects_151_h.jpg,7
294,Think,Emotion,Vivant,Org,1322678,1,857,stuffedpuffin.png,People_227_h.jpg,7
295,Baseline,Neutral,Non vivant,Org,1326263,1,802,blackbear.png,Black.jpg,7
296,Think,Emotion,Non vivant,Org,1329864,2,795,sheep.png,Landscapes_139_h.jpg,7
297,Think,Neutral,Non vivant,Org,1333582,2,742,killerwhale.png,Objects_214_h.jpg,7
298,No-Think,Emotion,Non vivant,Org,1337100,1,902,tortoise01.png,Objects_233_h.jpg,7
299,No-Think,Neutral,Vivant,NonOrg,1340735,1,1076,baseball01a.png,Faces_024_h.jpg,7
300,Baseline,Emotion,Vivant,NonOrg,1344503,2,568,toytractor01b.png,Black.jpg,7
301,No-Think,Emotion,Non vivant,Org,1348121,1,784,toad.png,Objects_138_h.jpg,7
302,Baseline,Neutral,Non vivant,NonOrg,1351606,2,764,armchair01.png,Black.jpg,7
303,Baseline,Neutral,Vivant,NonOrg,1355191,2,408,alarmclock02b.png,Black.jpg,7
304,No-Think,Emotion,Vivant,NonOrg,1358425,2,705,bassguitar.png,People_208_h.jpg,7
305,Baseline,Emotion,Non vivant,Org,1361977,1,461,squirrel.png,Black.jpg,7
306,Think,Emotion,Non vivant,Org,1365178,2,950,swallow.png,Objects_144_h.jpg,7
307,Think,Neutral,Vivant,NonOrg,1368996,1,718,backfloat.png,People_109_h.jpg,7
308,Baseline,Emotion,Non vivant,NonOrg,1372614,2,458,aceofdiamond.png,Black.jpg,7
309,No-Think,Emotion,Vivant,NonOrg,1376015,2,522,airhockeypaddle01a.png,Animals_032_h.jpg,7
310,Think,Emotion,Non vivant,NonOrg,1379250,2,717,dice02a.png,Landscapes_025_h.jpg,7
311,Baseline,Emotion,Vivant,NonOrg,1386069,2,425,binoculars01b.png,Black.jpg,7
312,No-Think,Neutral,Non vivant,Org,1389471,1,659,hen.png,Objects_082_h.jpg,7
313,Think,Neutral,Vivant,Org,1393055,1,602,skunk.png,Faces_276_h.jpg,7
314,Baseline,Neutral,Vivant,Org,1396657,1,449,kangaroo.png,Black.jpg,7
315,No-Think,Emotion,Vivant,Org,1400041,1,455,tern.png,People_198_h.jpg,7
316,No-Think,Neutral,Vivant,NonOrg,1403376,2,790,amphora.png,People_105_h.jpg,7
317,Baseline,Neutral,Non vivant,NonOrg,1406861,2,433,alarmclock01.png,Black.jpg,7
318,Baseline,Neutral,Vivant,NonOrg,1410145,2,622,bib.png,Black.jpg,7
319,Baseline,Emotion,Non vivant,Org,1413563,1,475,cow.png,Black.jpg,7
320,No-Think,Neutral,Vivant,Org,1416831,1,418,beaver.png,People_155_h.jpg,7
321,No-Think,Neutral,Non vivant,NonOrg,1420283,2,574,bikehelmet.png,Landscapes_034_h.jpg,7
322,Think,Neutral,Non vivant,NonOrg,1423701,2,987,bandage.png,Objects_204_h.jpg,7
323,Think,Emotion,Non vivant,NonOrg,1427535,2,567,scale01b.png,Objects_127_h.jpg,7
324,Think,Neutral,Non vivant,NonOrg,1434005,2,637,banjo.png,Objects_099_h.jpg,7
325,Think,Neutral,Non vivant,Org,1437306,2,1003,raccoon.png,Objects_169_h.jpg,7
326,Baseline,Neutral,Vivant,Org,1441174,1,652,moose.png,Black.jpg,8
327,Think,Emotion,Non vivant,NonOrg,1444842,2,592,dice02a.png,Landscapes_025_h.jpg,8
328,No-Think,Neutral,Non vivant,Org,1451778,1,517,hen.png,Objects_082_h.jpg,8
329,Baseline,Neutral,Non vivant,NonOrg,1458297,2,495,armchair01.png,Black.jpg,8
330,No-Think,Emotion,Vivant,NonOrg,1461782,2,640,bassguitar.png,People_208_h.jpg,8
331,Think,Emotion,Vivant,Org,1465150,1,467,rockbass.png,People_240_h.jpg,8
332,No-Think,Neutral,Vivant,NonOrg,1468601,2,506,amphora.png,People_105_h.jpg,8
333,No-Think,Emotion,Non vivant,Org,1471836,1,505,tortoise01.png,Objects_233_h.jpg,8
334,Think,Emotion,Non vivant,Org,1475071,2,961,sheep.png,Landscapes_139_h.jpg,8
335,No-Think,Neutral,Non vivant,NonOrg,1478722,2,707,bikehelmet.png,Landscapes_034_h.jpg,8
336,Baseline,Emotion,Non vivant,Org,1482457,1,413,squirrel.png,Black.jpg,8
337,Baseline,Neutral,Non vivant,Org,1485808,1,495,dromedary.png,Black.jpg,8
338,Think,Neutral,Vivant,NonOrg,1489109,1,864,bicycle.png,Faces_045_h.jpg,8
339,No-Think,Emotion,Vivant,Org,1496029,1,482,saintbernard.png,People_222_h.jpg,8
340,No-Think,Emotion,Non vivant,NonOrg,1499380,2,446,toaster02.png,Objects_151_h.jpg,8
341,Baseline,Emotion,Non vivant,Org,1505833,1,422,cow.png,Black.jpg,8
342,Think,Emotion,Non vivant,NonOrg,1509217,2,540,scale01b.png,Objects_127_h.jpg,8
343,No-Think,Emotion,Vivant,NonOrg,1522156,2,514,airhockeypaddle01a.png,Animals_032_h.jpg,8
344,Think,Emotion,Non vivant,Org,1525507,2,847,swallow.png,Objects_144_h.jpg,8
345,Think,Neutral,Non vivant,NonOrg,1529158,2,591,bandage.png,Objects_204_h.jpg,8
346,Baseline,Neutral,Vivant,NonOrg,1532560,2,448,alarmclock02b.png,Black.jpg,8
347,No-Think,Emotion,Non vivant,NonOrg,1535744,2,547,scotchtape.png,Landscapes_007_h.jpg,8
348,Think,Neutral,Vivant,NonOrg,1539079,1,780,backfloat.png,People_109_h.jpg,8
349,Baseline,Emotion,Vivant,Org,1542564,1,646,sturgeon.png,Black.jpg,8
350,Think,Neutral,Vivant,Org,1545848,1,585,skunk.png,Faces_276_h.jpg,8
351,No-Think,Neutral,Non vivant,NonOrg,1549116,2,446,usbcable01b.png,Landscapes_048_h.jpg,8
352,Think,Neutral,Non vivant,NonOrg,1552334,2,537,banjo.png,Objects_099_h.jpg,8
353,No-Think,Neutral,Vivant,Org,1555869,1,476,caribou01.png,Faces_308_h.jpg,8
354,No-Think,Neutral,Non vivant,Org,1559137,1,424,lion.png,Landscapes_038_h.jpg,8
355,Think,Emotion,Vivant,NonOrg,1562455,1,709,beachpaddle01a.png,People_233_h.jpg,8
356,Baseline,Emotion,Non vivant,NonOrg,1565939,2,425,balloon01b.png,Black.jpg,8
357,Think,Emotion,Vivant,NonOrg,1569074,1,676,antenna.png,People_216_h.jpg,8
358,Think,Emotion,Vivant,Org,1572392,1,628,stuffedpuffin.png,People_227_h.jpg,8
359,Think,Neutral,Non vivant,Org,1575843,2,769,killerwhale.png,Objects_214_h.jpg,8
360,No-Think,Neutral,Vivant,Org,1579278,1,782,beaver.png,People_155_h.jpg,8
361,No-Think,Neutral,Vivant,NonOrg,1589482,2,865,baseball01a.png,Faces_024_h.jpg,8
362,No-Think,Emotion,Vivant,Org,1592983,1,1065,tern.png,People_198_h.jpg,8
363,Think,Neutral,Vivant,Org,1596701,1,668,siamesecat.png,People_146_h.jpg,8
364,Think,Neutral,Non vivant,Org,1600336,2,743,raccoon.png,Objects_169_h.jpg,8
