,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
135,Think,Neutral,Vivant,Org,845875,1,1008,siamesecat.png,People_146_h.jpg,4
136,No-Think,Emotion,Non vivant,Org,849926,1,2558,cow.png,Landscapes_026_h.jpg,4
137,No-Think,Neutral,Non vivant,NonOrg,861414,2,1094,armchair01.png,Objects_043_h.jpg,4
138,Baseline,Emotion,Vivant,Org,865265,1,1089,tern.png,Black.jpg,4
139,Baseline,Emotion,Non vivant,NonOrg,869234,2,1866,toaster02.png,Black.jpg,4
140,Baseline,Emotion,Vivant,NonOrg,873819,2,634,airhockeypaddle01a.png,Black.jpg,4
141,No-Think,Emotion,Vivant,NonOrg,877353,2,577,toytractor01b.png,People_129_h.jpg,4
142,No-Think,Emotion,Vivant,Org,880838,1,483,tiger02.png,People_202_h.jpg,4
143,Think,Emotion,Vivant,NonOrg,889892,1,2018,antenna.png,People_216_h.jpg,4
144,Baseline,Emotion,Vivant,Org,894744,1,809,saintbernard.png,Black.jpg,4
145,Baseline,Emotion,Non vivant,Org,898278,1,729,toad.png,Black.jpg,4
146,No-Think,Neutral,Vivant,NonOrg,902030,2,1182,alarmclock02b.png,People_048_h.jpg,4
147,No-Think,Neutral,Non vivant,Org,905931,1,1795,blackbear.png,Objects_085_h.jpg,4
148,Baseline,Neutral,Vivant,NonOrg,910733,2,906,baseball01a.png,Black.jpg,4
149,Think,Emotion,Vivant,Org,914635,1,1273,rockbass.png,People_240_h.jpg,4
150,Think,Neutral,Vivant,Org,918653,1,835,skunk.png,Faces_276_h.jpg,4
151,Think,Emotion,Vivant,Org,922404,1,629,stuffedpuffin.png,People_227_h.jpg,4
152,Think,Neutral,Non vivant,NonOrg,933375,2,2120,bandage.png,Objects_204_h.jpg,4
153,Baseline,Emotion,Vivant,NonOrg,944213,2,1154,bassguitar.png,Black.jpg,4
154,Baseline,Emotion,Non vivant,NonOrg,948381,2,707,scotchtape.png,Black.jpg,4
155,Think,Neutral,Vivant,NonOrg,951799,1,1431,backfloat.png,People_109_h.jpg,4
156,No-Think,Neutral,Non vivant,NonOrg,956084,2,1177,alarmclock01.png,Landscapes_049_h.jpg,4
157,Baseline,Neutral,Non vivant,Org,960252,1,756,lion.png,Black.jpg,4
158,Baseline,Neutral,Non vivant,NonOrg,963887,2,686,usbcable01b.png,Black.jpg,4
159,Think,Emotion,Non vivant,NonOrg,970823,2,2219,dice02a.png,Landscapes_025_h.jpg,4
160,Baseline,Neutral,Vivant,Org,975725,1,1246,caribou01.png,Black.jpg,4
161,No-Think,Neutral,Non vivant,Org,979693,1,432,dromedary.png,Landscapes_073_h.jpg,4
